iteration,newton_mean,newton_std,gradient_mean,gradient_std,scipy_mean,scipy_std,trust-constr_mean,trust-constr_std
32,0.6946083002733819,0.15166589114155338,0.6942506799165526,0.15166345646630758,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
33,0.6946083002733819,0.15166589114155338,0.6942524946313481,0.15166272458583818,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
34,0.6946083002733819,0.15166589114155338,0.6942552397503867,0.15166079886562311,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
35,0.6946083002733819,0.15166589114155338,0.6942566679262082,0.15166016929783724,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
36,0.6946083002733819,0.15166589114155338,0.694259104135314,0.15165844496008518,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
37,0.6946083002733819,0.15166589114155338,0.6942601394919733,0.1516577891712673,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
38,0.6946083002733819,0.15166589114155338,0.6942623185954377,0.15165623737360484,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
39,0.6946083002733819,0.15166589114155338,0.6942629130209774,0.151655960046536,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
40,0.6946083002733819,0.15166589114155338,0.6942648672871112,0.15165456753410855,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
41,0.6946083002733819,0.15166589114155338,0.6942651713722957,0.15165443603868417,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
42,0.6946083002733819,0.15166589114155338,0.6942669440797969,0.1516531445805417,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
43,0.6946083002733819,0.15166589114155338,0.6942708935954766,0.15164984939130285,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
44,0.6946083002733819,0.15166589114155338,0.6942729000070353,0.15164832812396647,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
45,0.6946083002733819,0.15166589114155338,0.6942739981651063,0.15164746193411233,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
46,0.6946083002733819,0.15166589114155338,0.6942743352913027,0.15164735548524605,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
47,0.6946083002733819,0.15166589114155338,0.6942750730518843,0.15164677400787027,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
48,0.6946083002733819,0.15166589114155338,0.6942755129594839,0.15164656001274787,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
49,0.6946083002733819,0.15166589114155338,0.6942760520664905,0.15164612837006464,0.6908639827557692,0.14947566331287374,0.6945932624323943,0.15167296870270555
