iteration,newton_mean,newton_std,gradient_mean,gradient_std,trust-constr_mean,trust-constr_std
17,0.7921527702982814,0.14922432026658491,0.7897288061401807,0.1524715994616661,0.790193809922136,0.14756186066202398
18,0.7922454463600239,0.14924565609655058,0.7899889507958844,0.15230019160554054,0.7906409461065516,0.14774620808073125
19,0.7923349185728064,0.14926876279313625,0.7901578295890626,0.15222609443514432,0.7911137828735232,0.14801256013414804
20,0.7924673450906381,0.14930490072601352,0.7903387247878115,0.15212000926199032,0.7914919858696513,0.1482259808203422
21,0.7925830270846093,0.14933777376295407,0.7904840261293111,0.15204682761285823,0.7917837415000633,0.14840497195377692
22,0.7927575031174843,0.14938908174986104,0.7906521744982358,0.15197209607611686,0.7919548784507981,0.1484938047202638
23,0.7928715534356969,0.1494162638048579,0.7908011884986905,0.15189524893902964,0.7921105965860414,0.1485737493127269
24,0.7931304054267437,0.1494016507644974,0.7910964881544121,0.15180007280938612,0.792248535822545,0.14865210139913113
25,0.7932349529965549,0.14940119432492205,0.7912544676123331,0.15173409808873164,0.7924320640392439,0.1487728964368543
26,0.7932636462225316,0.14940292789995446,0.7913256646321536,0.15168443103334625,0.7926166134004808,0.1488988236929008
27,0.7932737579508088,0.14940478504740548,0.7914211354858354,0.1516272296574242,0.7927697248800277,0.14900661560046274
28,0.7932774285752402,0.1494070109605472,0.791503211012262,0.15157918967517525,0.7928858677231481,0.14908885250964574
29,0.793280485077674,0.14940889179996597,0.7915641683734433,0.15152920535962477,0.7929597329612489,0.14914365263642185
30,0.7932841964145066,0.1494111796858552,0.7916231970372012,0.1514942784273556,0.7929597329612489,0.14914365263642185
31,0.7932873717555764,0.14941314071041137,0.7917065418123941,0.15147678890902902,0.7929597329612489,0.14914365263642185
32,0.7932911943470964,0.1494155058155299,0.791749361545546,0.1514468556088721,0.7929597329612489,0.14914365263642185
33,0.7932945183260702,0.14941756628491484,0.7917957020162781,0.15140813577032414,0.7929597329612489,0.14914365263642185
34,0.7932984838695082,0.14942002915015126,0.7918298962117103,0.15138084621980438,0.7929597329612489,0.14914365263642185
35,0.793301988296762,0.14942220989016344,0.7918700244949052,0.1513415088586083,0.7929597329612489,0.14914365263642185
36,0.7933061304848043,0.14942479264912034,0.7918981738377036,0.15131676868550292,0.7929597329612489,0.14914365263642185
37,0.7933098505540512,0.14942711696379976,0.7919343107655584,0.15127801275487143,0.7929597329612489,0.14914365263642185
38,0.7933142063266849,0.14942984419006297,0.7919588000699656,0.1512566381179959,0.7929597329612489,0.14914365263642185
39,0.7933181819283759,0.14943233877164502,0.792005842627804,0.15122820929229408,0.7929597329612489,0.14914365263642185
40,0.7933227928501385,0.14943523843817802,0.7920292561407405,0.15121143776270843,0.7929597329612489,0.14914365263642185
41,0.7933270699756553,0.14943793437275985,0.7920630547792612,0.15117602676959582,0.7929597329612489,0.14914365263642185
42,0.7933319837477059,0.14944103893894956,0.7920791828322948,0.1511589690737116,0.7929597329612489,0.14914365263642185
43,0.7933366160235308,0.14944397284364794,0.7921115218584066,0.1511244063190066,0.7929597329612489,0.14914365263642185
44,0.7933418880938596,0.14944732045962977,0.7921251786945924,0.15111019722090116,0.7929597329612489,0.14914365263642185
45,0.7933469383714918,0.1494505357191745,0.7921564254375039,0.15107617571729823,0.7929597329612489,0.14914365263642185
46,0.7933526334881884,0.14945417146446002,0.7921679394185549,0.15106440528417825,0.7929597329612489,0.14914365263642185
47,0.7933581752058155,0.14945771940323377,0.7921983133280014,0.1510308290030772,0.7929597329612489,0.14914365263642185
48,0.7933643684802715,0.149461696297951,0.7922065325235014,0.1510220677481392,0.7929597329612489,0.14914365263642185
49,0.793370486073795,0.14946563683678107,0.7922334901047031,0.15098804237010272,0.7929597329612489,0.14914365263642185
