iteration,newton_mean,newton_std,gradient_mean,gradient_std,scipy_mean,scipy_std,trust-constr_mean,trust-constr_std
13,0.8172825075779555,0.15391769819169804,0.8140527111318131,0.1558535577633945,0.8146460269376221,0.15243022823633343,0.817253298754118,0.15393515927147677
14,0.8172825680995905,0.15391776924465198,0.8142810063373942,0.1556930365088183,0.8151680971022879,0.15275827250204393,0.8172534210717198,0.15393530289674082
15,0.8172825831803654,0.1539177869497963,0.8143891152304858,0.15568818397820655,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
16,0.817282586959922,0.15391779138708547,0.8146052193729101,0.15555631207745507,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
17,0.817282586959922,0.15391779138708547,0.8147793871157027,0.15545190241326676,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
18,0.817282586959922,0.15391779138708547,0.8149177129288755,0.15533048962210658,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
19,0.817282586959922,0.15391779138708547,0.8150370959764832,0.15522319481138375,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
20,0.817282586959922,0.15391779138708547,0.8151744335781881,0.15511067101306808,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
21,0.817282586959922,0.15391779138708547,0.81547435841233,0.15507750853945168,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
22,0.817282586959922,0.15391779138708547,0.8156406812165331,0.1549619240188525,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
23,0.817282586959922,0.15391779138708547,0.8157552712298695,0.15486949574109332,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
24,0.817282586959922,0.15391779138708547,0.8159158225020807,0.1547147968410288,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
25,0.817282586959922,0.15391779138708547,0.8160956543171243,0.15458011153356668,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
26,0.817282586959922,0.15391779138708547,0.8161427098245345,0.15453346023867315,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
27,0.817282586959922,0.15391779138708547,0.8166479729833809,0.15406103886206568,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
28,0.817282586959922,0.15391779138708547,0.8168801712355166,0.15386094278868492,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
29,0.817282586959922,0.15391779138708547,0.8168952313890974,0.15385784209964062,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
30,0.817282586959922,0.15391779138708547,0.8169096243647194,0.15385352513862724,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
31,0.817282586959922,0.15391779138708547,0.816916789326754,0.15385521397508253,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
32,0.817282586959922,0.15391779138708547,0.8169261037964062,0.15385525231540256,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
33,0.817282586959922,0.15391779138708547,0.816931161443937,0.15385691280989314,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
34,0.817282586959922,0.15391779138708547,0.8169394151924148,0.15385748727900617,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
35,0.817282586959922,0.15391779138708547,0.8169450336766552,0.153857526138822,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
36,0.817282586959922,0.15391779138708547,0.8169525147099331,0.15385839990008024,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
37,0.817282586959922,0.15391779138708547,0.8169554474125842,0.1538598916100603,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
38,0.817282586959922,0.15391779138708547,0.8169611522186578,0.15386196194699667,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
39,0.817282586959922,0.15391779138708547,0.8169634434495175,0.15386331860709523,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
40,0.817282586959922,0.15391779138708547,0.8169682558444784,0.1538665729673917,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
41,0.817282586959922,0.15391779138708547,0.8169700090579793,0.15386787639751814,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
42,0.817282586959922,0.15391779138708547,0.8169743793767053,0.15387106358401062,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
43,0.817282586959922,0.15391779138708547,0.8169757496871738,0.15387214272678418,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
44,0.817282586959922,0.15391779138708547,0.8169799343708983,0.15387519231632993,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
45,0.817282586959922,0.15391779138708547,0.8169871439443825,0.1538800167417624,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
46,0.817282586959922,0.15391779138708547,0.8169917236594428,0.15388330963899988,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
47,0.817282586959922,0.15391779138708547,0.8169941076400251,0.1538850059486023,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
48,0.817282586959922,0.15391779138708547,0.8169963332292168,0.15388676264377138,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
49,0.817282586959922,0.15391779138708547,0.816998227572462,0.15388812642411337,0.8151680971022879,0.15275827250204393,0.8172534211341294,0.15393530297001354
